cod_postal,cod_prov,area_m2,centroide_longitud,centroide_latitud,provincia
10617,10,57839946.64458242,-5.936837818196792,40.13853076972553,CACERES
09218,09,17502357.673293475,-2.834330587780321,42.68787824282018,BURGOS
25131,25,10415367.842363875,0.6358452062502209,41.676437696002985,LLEIDA
15650,15,11069456.009411827,-8.298423972526146,43.29685282407687,"CORUNA, A"
19001,19,1087908.2209752076,-3.1667934820629027,40.63372606261627,GUADALAJARA
02124,02,162076635.68499947,-2.0056963066383617,38.630337425679954,ALBACETE
42310,42,16273116.005464673,-3.099071455482698,41.54234095933754,SORIA
01220,01,57366152.351734385,-2.869074871884255,42.735346244768245,ARABA/ALAVA
18451,18,109375571.25882208,-3.1964580728124408,37.025529392238205,GRANADA
15959,15,14950633.070102926,-8.973224392967063,42.583687521564805,"CORUNA, A"
28200,28,98067224.77953723,-4.130413265774042,40.61874934060063,MADRID
17520,17,19986465.93149951,1.9256008497934778,42.429492775575966,GIRONA
37481,37,87903426.94269848,-6.786468593612585,40.57181827126597,SALAMANCA
06810,06,12900819.131809711,-6.383286816086962,38.8739921940913,BADAJOZ
08529,08,73333639.68346152,2.1572886799650024,41.890383158749415,BARCELONA
42240,42,208196087.9098671,-2.3582468965636054,41.12677035641674,SORIA
41610,41,173204033.3371265,-5.497594757117901,37.2912444134646,SEVILLA
10328,10,92400313.82993938,-5.521162795477624,39.681428239981805,CACERES
49618,49,106785822.52994521,-5.980078754650234,42.09758168889043,ZAMORA
20170,20,47072314.986784875,-2.0633496199246926,43.27334718625145,GIPUZKOA
49542,49,54767725.32280916,-6.121642940418803,41.71111374134137,ZAMORA
34473,34,184482083.53556076,-4.648796393990544,42.62454228550141,PALENCIA
13370,13,216245164.9377745,-3.7652630493450427,38.6960697318266,CIUDAD REAL
08251,08,67691109.94406554,1.829961718541742,41.805930802860956,BARCELONA
40460,40,80470071.84755117,-4.574772923697539,41.1596277508496,SEGOVIA
47419,47,78377389.48625499,-4.67631683932298,41.21411095927333,VALLADOLID
14548,14,53639539.283360235,-4.751168888050465,37.550557818757326,CORDOBA
37716,37,42665368.86330147,-5.734540887509465,40.383079326646516,SALAMANCA
22520,22,188430613.92065632,0.37398210563190626,41.539213833420085,HUESCA
49522,49,126511915.2615154,-6.330343183981962,41.85761091505366,ZAMORA
15140,15,12357276.92229925,-8.462142526100934,43.340840826674274,"CORUNA, A"
33818,33,231682283.01749438,-6.515603170789341,43.05172544697492,ASTURIAS
17441,17,66594850.90806383,2.6720168122163437,41.91223996996658,GIRONA
28037,28,6696904.281095523,-3.622881273381507,40.43139684251379,MADRID
35638,35,136604110.71588904,-13.988806502929394,28.349748849354814,"PALMAS, LAS"
52003,52,5437954.121173191,-2.95703072387061,35.30417689678989,MELILLA
09146,09,120536695.59184161,-3.72852472034093,42.83384458903892,BURGOS
10859,10,169875620.71438047,-6.549060740233409,40.186772804232575,CACERES
32778,32,16017624.039900318,-7.274571796452543,42.39848605615488,OURENSE
26211,26,80506755.64816585,-3.0145922016715123,42.592296846079215,"RIOJA, LA"
19130,19,91294248.48200202,-2.779166445255393,40.513231755534264,GUADALAJARA
28211,28,242452.18871232914,-4.126472709180434,40.5410330846833,MADRID
36340,36,9580820.481325142,-8.82517869574369,42.14774852188058,PONTEVEDRA
50514,50,68030145.01685119,-1.754515431972993,41.941341720932456,ZARAGOZA
31748,31,49070040.54330076,-1.803957057795906,43.10507339402903,"NAVARRA"
24740,24,265897540.3792825,-6.445739550481627,42.278667440479076,LEON
11150,11,349632336.48920983,-5.9253590424953195,36.270149764130686,CADIZ
35349,35,16846061.0059707,-15.583844477104817,28.053720926156632,"PALMAS, LAS"
21891,21,41318452.80541536,-6.394688686260581,37.355147903145195,HUELVA
47630,47,34316701.15610552,-4.945344429690473,41.78356606367889,VALLADOLID
17500,17,83848203.31007472,2.1981008170891063,42.19748660668893,GIRONA
33874,33,206891828.1703937,-6.533754749066347,43.382377357541685,ASTURIAS
49015,49,70839.14874055795,-5.741151694923467,41.505956234638234,ZAMORA
03769,03,17973326.38229834,-0.03879488837186932,38.82388137760737,ALICANTE/ALACANT
47851,47,79717178.08319165,-5.343129822224925,41.741646540398946,VALLADOLID
28530,28,77848697.3128294,-3.4479783418523398,40.2311617377796,MADRID
07850,07,62265524.69611485,1.5658047607419616,39.038970256066904,"BALEARS, ILLES"
06413,06,72467406.80516638,-5.9427400169846205,38.915158509729366,BADAJOZ
36512,36,90501600.28835335,-8.175660560195436,42.70806722222198,PONTEVEDRA
05427,05,102562687.29385729,-4.628082141251434,40.23195702526637,AVILA
46469,46,6160256.273421439,-0.4140351748746885,39.38298885629029,VALENCIA/VALENCIA
